,question,tags,customer_id,choice,freq
6062,Favourite country to visit in Asia,Lifestyle,SG-BOS61C8VCKPG,3,172
6063,Favourite meal of the day,Food,SG-BOS61C8VCKPG,1,172
6064,"Parenting tool you've \kenna-ed\ before""""""""""""""""",Childhood,SG-BOS61C8VCKPG,1,172
6065,Best Avengers Movie,Movie; Entertainment,SG-BOS61C8VCKPG,1,172
6066,Favourite style of eggs,Food,SG-BOS61C8VCKPG,1,172
6067,Which is your fave board game?,Entertainment,SG-BOS61C8VCKPG,1,172
6068,What do you fear most?,Lifestyle,SG-BOS61C8VCKPG,2,172
6069,Who is your favourite X-men character?,Movie; Entertainment,SG-BOS61C8VCKPG,3,172
6070,Best Tourist Attraction in Singapore,Singapore,SG-BOS61C8VCKPG,1,172
6071,Your Mcdonalds Order,Food,SG-BOS61C8VCKPG,3,172
6072,What's the first thing you do when you wake up?,Lifestyle,SG-BOS61C8VCKPG,2,172
6073,Best burgers ever,Food,SG-BOS61C8VCKPG,1,172
6074,Fave Movie Snack,Movie; Food,SG-BOS61C8VCKPG,1,172
6075,Fave Movie Snack,Movie; Food,SG-BOS61C8VCKPG,1,172
6076,Fave Movie Snack,Movie; Food,SG-BOS61C8VCKPG,1,172
6077,Favourite Sesame Street Character,Entertainment,SG-BOS61C8VCKPG,1,172
6078,Which is your fave meat?,Food,SG-BOS61C8VCKPG,3,172
6079,Which is your favourite local dessert?,Food,SG-BOS61C8VCKPG,2,172
6080,Which is your go-to cinema?,Movie,SG-BOS61C8VCKPG,2,172
6081,Spending overseas. Would you rather..,Lifestyle,SG-BOS61C8VCKPG,1,172
6082,Mala must-have ingredient,Food,SG-BOS61C8VCKPG,3,172
6083,Where is the best weekend getaway?,Lifestyle,SG-BOS61C8VCKPG,1,172
6084,Favourite Mcdonalds Sauce,Food,SG-BOS61C8VCKPG,1,172
6085,Which Toy Story character are you most like?,Movies; Entertainment,SG-BOS61C8VCKPG,3,172
6086,Favourite Disney Animated Movie,Movies; Entertainment,SG-BOS61C8VCKPG,1,172
6087,Fave Maggie Mee Flavour,Food,SG-BOS61C8VCKPG,2,172
6088,Weirdest fashion trends,Lifestyle,SG-BOS61C8VCKPG,4,172
6089,Go-to bread spread,Food,SG-BOS61C8VCKPG,2,172
6090,Who is your favourite Hollywood Chris?,Entertainment,SG-BOS61C8VCKPG,3,172
6091,You usually watch movies...,Movie,SG-BOS61C8VCKPG,1,172
6092,Your favourite potato chips,Food,SG-BOS61C8VCKPG,1,172
6093,Fave Winnie the Pooh character,Entertainment,SG-BOS61C8VCKPG,3,172
6094,What do you do immediately after watching a movie,Movie,SG-BOS61C8VCKPG,1,172
6095,Your desired super power,Entertainment,SG-BOS61C8VCKPG,1,172
6096,What would you do if you won the lottery?,Lifestyle,SG-BOS61C8VCKPG,2,172
6097,Most memorable tear-jerking romance movie,Movie; Entertainment,SG-BOS61C8VCKPG,1,172
6098,Your biggest pet peeve,Lifestyle,SG-BOS61C8VCKPG,2,172
6099,Best song to club to,Music; Entertainment,SG-BOS61C8VCKPG,1,172
6100,What makes a good movie?,Movie; Entertainment,SG-BOS61C8VCKPG,4,172
6101,Sort Jennifer Aniston into a Hogwarts House,Entertainment,SG-BOS61C8VCKPG,2,172
6102,Your go-to coffeshop drink,food,SG-BOS61C8VCKPG,1,172
6103,The most iconic movie quote,Movie; Entertainment,SG-BOS61C8VCKPG,1,172
6104,"On a Friday night, you'll be...",Lifestyle,SG-BOS61C8VCKPG,4,172
6105,Your $1 Ice Cream Order,food,SG-BOS61C8VCKPG,1,172
6106,Best Tom Cruise Movie,Movie; Entertainment,SG-BOS61C8VCKPG,1,172
6107,The song you'll listen on loop,Music; Entertainment,SG-BOS61C8VCKPG,2,172
6108,Who is your favourite Disney Princess?,Entertainment,SG-BOS61C8VCKPG,4,172
6109,How will the world end?,Others,SG-BOS61C8VCKPG,2,172
6110,What's your go-to prata?,food,SG-BOS61C8VCKPG,2,172
6111,Favourite Disney song of all time,Music; Entertainment,SG-BOS61C8VCKPG,1,172
6112,Who would win in a four-way fight?,Movie; Entertainment,SG-BOS61C8VCKPG,2,172
6113,What is your phone most used for?,Technology,SG-BOS61C8VCKPG,1,172
6114,Weirdest thing to eat,food,SG-BOS61C8VCKPG,2,172
6115,Most confusing movie,movie,SG-BOS61C8VCKPG,1,172
6116,Movie Villain you feel like punching,Movie; Entertainment,SG-BOS61C8VCKPG,4,172
6117,Favourite Spiderman,movie,SG-BOS61C8VCKPG,2,172
6118,Best use of wireless technology,Technology,SG-BOS61C8VCKPG,2,172
6119,Fave Japanese Food,food,SG-BOS61C8VCKPG,2,172
6120,Best tip to stay healthy,Lifestyle,SG-BOS61C8VCKPG,2,172
6121,Most famous Asian celebrities in Hollywood,Movie; Entertainment,SG-BOS61C8VCKPG,1,172
6122,"Which is the weirdest \fun fact\""""",Others,SG-BOS61C8VCKPG,1,172
6123,"Which is the weirdest \fun fact\""""",Others,SG-BOS61C8VCKPG,1,172
6124,Most enthusiastic Disney sidekick,Entertainment,SG-BOS61C8VCKPG,1,172
6125,Best fantasy book to movie adaptation,Movie; Entertainment,SG-BOS61C8VCKPG,4,172
6126,Which celebrity would you want as your BFF?,Entertainment,SG-BOS61C8VCKPG,1,172
6127,Favourite Viral Video,Entertainment,SG-BOS61C8VCKPG,1,172
6128,One language you wish you knew,Lifestyle,SG-BOS61C8VCKPG,1,172
6129,The ultimate one true pairing (OTP),Entertainment,SG-BOS61C8VCKPG,2,172
6130,Most common mom quote,Lifestyle,SG-BOS61C8VCKPG,1,172
6131,Most captivating robot action movie,movie,SG-BOS61C8VCKPG,4,172
6132,What is your all-time favourite dessert?,food,SG-BOS61C8VCKPG,2,172
6133,Your favourite way to exercise,Lifestyle,SG-BOS61C8VCKPG,3,172
6134,Why do you play the polling game?,Others,SG-BOS61C8VCKPG,2,172
6135,Favourite football team,Sports,SG-BOZULXCSAL9I,1,172
6136,Favourite Old Chang Kee snack,Food,SG-BOZULXCSAL9I,1,172
6137,Must-try Food Spots in Jewel Changi Airport,Food,SG-BOZULXCSAL9I,4,172
6138,My Go-to Prata,Food,SG-BOZULXCSAL9I,2,172
6139,Best Hawker Food!,Food,SG-BOZULXCSAL9I,1,172
6140,"Choose ONE favourite (It's tough, we know...)",Entertainment,SG-BOZULXCSAL9I,1,172
6141,Which fried chicken is the best?,Food,SG-BOZULXCSAL9I,1,172
6142,"Favorite Lifestyle \quickie\""""",Lifestyle,SG-BOZULXCSAL9I,1,172
6143,What's your favorite cheese tart?,Food,SG-BOZULXCSAL9I,4,172
6144,What will you do at Geylang Serai Ramadhan Bazaar?,Singapore,SG-BOZULXCSAL9I,1,172
6145,Which side are you on?,Singapore,SG-BOZULXCSAL9I,1,172
6146,What is your favourite flavour of potato chips?,Food,SG-BOZULXCSAL9I,3,172
6147,Favourite all time Avenger?,Movie; Entertainment,SG-BOZULXCSAL9I,1,172
6148,What is your favourite carbonated drink?,Food,SG-BOZULXCSAL9I,1,172
6149,All-time favourite game,Entertainment,SG-BOZULXCSAL9I,3,172
6150,Best Jack Neo Movie,Movie; Entertainment,SG-BOZULXCSAL9I,1,172
6151,Which series did you love most as a child?,Childhood,SG-BOZULXCSAL9I,2,172
6152,Best pizza flavour ever,Food,SG-BOZULXCSAL9I,2,172
6153,Who do you ship in Game of Thrones?,Entertainment,SG-BOZULXCSAL9I,1,172
6154,Best coffee in Singapore?,Food,SG-BOZULXCSAL9I,1,172
6155,Most popular Disney character?,Entertainment,SG-BOZULXCSAL9I,1,172
6156,Favourite spread for your toast,Food,SG-BOZULXCSAL9I,2,172
6157,Favourite Bubble Tea Brand,Food,SG-BOZULXCSAL9I,4,172
6158,What kind of gamer are you?,Entertainment,SG-BOZULXCSAL9I,1,172
6159,Must-try Geylang Bazaar food this year,Food,SG-BOZULXCSAL9I,4,172
6160,Favourite vegetable,Food,SG-BOZULXCSAL9I,3,172
6161,Which is your favourite furniture store?,Lifestyle,SG-BOZULXCSAL9I,1,172
6162,Best level of spice to enjoy your mala,Food,SG-BOZULXCSAL9I,3,172
6163,Which is the best club?,Lifestyle,SG-BOZULXCSAL9I,2,172
6164,Best smartphone brand,Technology,SG-BOZULXCSAL9I,2,172
6165,Best new movie to watch right now,Movie; Entertainment,SG-BOZULXCSAL9I,2,172
6166,What do you do when you're hungry?,Food,SG-BOZULXCSAL9I,2,172
6167,Best shopping centre,Lifestyle,SG-BOZULXCSAL9I,4,172
6168,What do you do on a night out?,Lifestyle,SG-BOZULXCSAL9I,4,172
6169,Which social media platform do you use the most?,Technology; Entertainement,SG-BOZULXCSAL9I,1,172
6170,Favourite kind of Tea,Food,SG-BOZULXCSAL9I,1,172
6171,What do you think is uniquely Singapore?,Singapore,SG-BOZULXCSAL9I,1,172
6172,Which is your favourite mobile app?,Technology,SG-BOZULXCSAL9I,4,172
6173,Favourite Game of Thrones Character,Entertainment,SG-BOZULXCSAL9I,1,172
6174,Best smartphone camera,Technology,SG-BOZULXCSAL9I,2,172
6175,Which Singlish word is most commonly used?,Singapore,SG-BOZULXCSAL9I,2,172
6176,Most enjoyable phase in life,Lifestyle,SG-BOZULXCSAL9I,2,172
6177,Best Mala in Singapore,Food,SG-BOZULXCSAL9I,4,172
6178,Favourite Comedy Show,Entertainment,SG-BOZULXCSAL9I,2,172
6179,Favourite Fast Food,Food,SG-BOZULXCSAL9I,1,172
6180,Best Starbucks to study/work at,Lifestyle,SG-BOZULXCSAL9I,1,172
6181,Which is the best MRT line in Singapore?,Singapore,SG-BOZULXCSAL9I,4,172
6182,Best kind of breakfast,Food,SG-BOZULXCSAL9I,3,172
6183,Favourite local Youtuber,Entertainment,SG-BOZULXCSAL9I,1,172
6184,Favourite childhood show,Childhood,SG-BOZULXCSAL9I,1,172
6185,Which is your favourite supermarket?,Lifestyle,SG-BOZULXCSAL9I,2,172
6186,Which subject did you enjoy most in primary school?,Childhood,SG-BOZULXCSAL9I,4,172
6187,Who is the best singer?,Music; Entertainment,SG-BOZULXCSAL9I,4,172
6188,Favourite Durian,Food,SG-BOZULXCSAL9I,1,172
6189,The musical you're dying to watch,Music; Entertainment,SG-BOZULXCSAL9I,3,172
6190,Best toast in Singpaore,Food,SG-BOZULXCSAL9I,1,172
6191,Which is the best Singapore bank?,Singapore,SG-BOZULXCSAL9I,1,172
6192,Go-to Starbucks drink,Food,SG-BOZULXCSAL9I,1,172
6193,Singapore's most iconic celebrity,Music,SG-BOZULXCSAL9I,4,172
6194,Which is your favourite FRIENDS character?,Entertainment,SG-BOZULXCSAL9I,4,172
6195,What is your favourite cereal?,Food,SG-BOZULXCSAL9I,1,172
6196,Best kind of potato,Food,SG-BOZULXCSAL9I,2,172
6197,Which is your favourite childhood snack?,"Childhood, Food",SG-BOZULXCSAL9I,4,172
6198,Favourite Pokemon,Entertainment,SG-BOZULXCSAL9I,1,172
6199,Ideal date,Lifestyle,SG-BOZULXCSAL9I,1,172
6200,Best Dimsum Dish,Food,SG-BOZULXCSAL9I,2,172
6201,Which is your favourite childhood internet game?,Childhood; Entertainment,SG-BOZULXCSAL9I,2,172
6202,Who is your favourite DJ?,Music; Entertainment,SG-BOZULXCSAL9I,3,172
6203,Hogwart's Best House,Entertainment; Movies,SG-BOZULXCSAL9I,1,172
6204,Most Basic Shoe,Sports,SG-BOZULXCSAL9I,3,172
6205,Favourite Supper Spot,Food,SG-BOZULXCSAL9I,4,172
6206,Which is your favourite 2000s Nickelodeon show?,Childhood; Entertainment,SG-BOZULXCSAL9I,3,172
6207,Best thing about being a student,Childhood; Singapore,SG-BOZULXCSAL9I,1,172
6208,Favourite Premier League Team,Sports,SG-BOZULXCSAL9I,3,172
6209,The most annoying thing in Singapore,Singapore,SG-BOZULXCSAL9I,4,172
6210,Favourite Mediacorp Artiste,Entertainment,SG-BOZULXCSAL9I,2,172
6211,Favourite Ice Cream Brand,Food,SG-BOZULXCSAL9I,2,172
6212,First thing you do when you get home,Lifestyle,SG-BOZULXCSAL9I,2,172
6213,Your Fave Disney Channel Show,Entertainment,SG-BOZULXCSAL9I,1,172
6214,Best English Radio Station,Music; Entertainment,SG-BOZULXCSAL9I,2,172
6215,Fave Place to Shop Online,Entertainment,SG-BOZULXCSAL9I,4,172
6216,Ultimate Powerpuff Girls Villain,Entertainment,SG-BOZULXCSAL9I,1,172
6217,Favourite Aladdin Character,Entertainment; Movies,SG-BOZULXCSAL9I,2,172
6218,Best Pasar Malam Food,Food,SG-BOZULXCSAL9I,1,172
6219,Favourite Movie Genre,Movie; Entertainment,SG-BOZULXCSAL9I,2,172
6220,Your favourite Looney Toones character,Entertainment,SG-BOZULXCSAL9I,1,172
6221,Queen of Pop Music,Music; Entertainment,SG-BOZULXCSAL9I,1,172
6222,Your go-to Sushi Chain,Food,SG-BOZULXCSAL9I,2,172
6223,Favourite HIMYM Character,Entertainment,SG-BOZULXCSAL9I,2,172
6224,Favourite Chocolate Snack,Food,SG-BOZULXCSAL9I,3,172
6225,Your must-have makeup product,Lifestyle,SG-BOZULXCSAL9I,1,172
6226,Your choice of hawker food,Food,SG-BOZULXCSAL9I,3,172
6227,Which is the grossest veggie?,Food,SG-BOZULXCSAL9I,4,172
6228,How often do you watch a movie in the cinema?,Movie; Entertainment,SG-BOZULXCSAL9I,2,172
6229,Fave Old Chang Kee snack,Food,SG-BOZULXCSAL9I,1,172
6230,How do you like your chicken?,Food,SG-BOZULXCSAL9I,1,172
6231,Which is your favourite movie series?,Movie; Entertainment,SG-BOZULXCSAL9I,3,172
6232,How do you usually buy your movie tickets?,Movie; Entertainment,SG-BOZULXCSAL9I,3,172
6233,Who is the best NBA player?,Sports,SG-BOZULXCSAL9I,2,172
6234,Fave sleeping position,Lifestyle,SG-BOZULXCSAL9I,3,172
6235,Best Radio DJ in Singapore,Music; Entertainment,SG-BOZULXCSAL9I,4,172
6236,The most important thing about a cinema is...,Movie,SG-BOZULXCSAL9I,3,172
6237,Best childhood video game,Childhood,SG-BOZULXCSAL9I,1,172
6238,Favourite country to visit in Asia,Lifestyle,SG-BOZULXCSAL9I,4,172
6239,Favourite meal of the day,Food,SG-BOZULXCSAL9I,3,172
6240,"Parenting tool you've \kenna-ed\ before""""""""""""""""",Childhood,SG-BOZULXCSAL9I,1,172
6241,Best Avengers Movie,Movie; Entertainment,SG-BOZULXCSAL9I,4,172
6242,Favourite style of eggs,Food,SG-BOZULXCSAL9I,2,172
6243,Which is your fave board game?,Entertainment,SG-BOZULXCSAL9I,1,172
6244,What do you fear most?,Lifestyle,SG-BOZULXCSAL9I,2,172
6245,Who is your favourite X-men character?,Movie; Entertainment,SG-BOZULXCSAL9I,4,172
6246,Best Tourist Attraction in Singapore,Singapore,SG-BOZULXCSAL9I,3,172
6247,Your Mcdonalds Order,Food,SG-BOZULXCSAL9I,2,172
6248,What's the first thing you do when you wake up?,Lifestyle,SG-BOZULXCSAL9I,3,172
6249,Best burgers ever,Food,SG-BOZULXCSAL9I,1,172
6250,Fave Movie Snack,Movie; Food,SG-BOZULXCSAL9I,3,172
6251,Favourite Sesame Street Character,Entertainment,SG-BOZULXCSAL9I,1,172
6252,Favourite Sesame Street Character,Entertainment,SG-BOZULXCSAL9I,1,172
6253,Which is your fave meat?,Food,SG-BOZULXCSAL9I,4,172
6254,Which is your fave meat?,Food,SG-BOZULXCSAL9I,4,172
6255,Which is your favourite local dessert?,Food,SG-BOZULXCSAL9I,2,172
6256,Which is your go-to cinema?,Movie,SG-BOZULXCSAL9I,2,172
6257,Spending overseas. Would you rather..,Lifestyle,SG-BOZULXCSAL9I,4,172
6258,Mala must-have ingredient,Food,SG-BOZULXCSAL9I,3,172
6259,Where is the best weekend getaway?,Lifestyle,SG-BOZULXCSAL9I,1,172
6260,Favourite Mcdonalds Sauce,Food,SG-BOZULXCSAL9I,1,172
6261,Which Toy Story character are you most like?,Movies; Entertainment,SG-BOZULXCSAL9I,3,172
6262,Favourite Disney Animated Movie,Movies; Entertainment,SG-BOZULXCSAL9I,3,172
6263,Fave Maggie Mee Flavour,Food,SG-BOZULXCSAL9I,3,172
6264,Weirdest fashion trends,Lifestyle,SG-BOZULXCSAL9I,3,172
6265,Your favourite potato chips,Food,SG-BOZULXCSAL9I,1,172
6266,Fave Winnie the Pooh character,Entertainment,SG-BOZULXCSAL9I,3,172
6267,What do you do immediately after watching a movie,Movie,SG-BOZULXCSAL9I,1,172
6268,Your desired super power,Entertainment,SG-BOZULXCSAL9I,3,172
6269,What would you do if you won the lottery?,Lifestyle,SG-BOZULXCSAL9I,1,172
6270,Most memorable tear-jerking romance movie,Movie; Entertainment,SG-BOZULXCSAL9I,3,172
6271,Your biggest pet peeve,Lifestyle,SG-BOZULXCSAL9I,1,172
6272,Best song to club to,Music; Entertainment,SG-BOZULXCSAL9I,2,172
6273,What makes a good movie?,Movie; Entertainment,SG-BOZULXCSAL9I,2,172
6274,Sort Jennifer Aniston into a Hogwarts House,Entertainment,SG-BOZULXCSAL9I,1,172
6275,Your go-to coffeshop drink,food,SG-BOZULXCSAL9I,1,172
6276,The most iconic movie quote,Movie; Entertainment,SG-BOZULXCSAL9I,3,172
6277,"On a Friday night, you'll be...",Lifestyle,SG-BOZULXCSAL9I,3,172
6278,Your $1 Ice Cream Order,food,SG-BOZULXCSAL9I,1,172
6279,Best Tom Cruise Movie,Movie; Entertainment,SG-BOZULXCSAL9I,1,172
6280,The song you'll listen on loop,Music; Entertainment,SG-BOZULXCSAL9I,4,172
6281,Who is your favourite Disney Princess?,Entertainment,SG-BOZULXCSAL9I,4,172
6282,How will the world end?,Others,SG-BOZULXCSAL9I,4,172
6283,What's your go-to prata?,food,SG-BOZULXCSAL9I,2,172
6284,Favourite Disney song of all time,Music; Entertainment,SG-BOZULXCSAL9I,1,172
6285,Who would win in a four-way fight?,Movie; Entertainment,SG-BOZULXCSAL9I,1,172
6286,What is your phone most used for?,Technology,SG-BOZULXCSAL9I,1,172
6287,Weirdest thing to eat,food,SG-BOZULXCSAL9I,3,172
6288,Most confusing movie,movie,SG-BOZULXCSAL9I,3,172
6289,Movie Villain you feel like punching,Movie; Entertainment,SG-BOZULXCSAL9I,3,172
6290,Favourite Spiderman,movie,SG-BOZULXCSAL9I,2,172
6291,Best use of wireless technology,Technology,SG-BOZULXCSAL9I,3,172
6292,Fave Japanese Food,food,SG-BOZULXCSAL9I,1,172
6293,Best tip to stay healthy,Lifestyle,SG-BOZULXCSAL9I,3,172
6294,Most famous Asian celebrities in Hollywood,Movie; Entertainment,SG-BOZULXCSAL9I,1,172
6295,"Which is the weirdest \fun fact\""""",Others,SG-BOZULXCSAL9I,3,172
6296,Most enthusiastic Disney sidekick,Entertainment,SG-BOZULXCSAL9I,1,172
6297,Best fantasy book to movie adaptation,Movie; Entertainment,SG-BOZULXCSAL9I,2,172
6298,Which celebrity would you want as your BFF?,Entertainment,SG-BOZULXCSAL9I,1,172
6299,Favourite Viral Video,Entertainment,SG-BOZULXCSAL9I,3,172
6300,One language you wish you knew,Lifestyle,SG-BOZULXCSAL9I,1,172
6301,The ultimate one true pairing (OTP),Entertainment,SG-BOZULXCSAL9I,3,172
6302,Most common mom quote,Lifestyle,SG-BOZULXCSAL9I,1,172
6303,Most captivating robot action movie,movie,SG-BOZULXCSAL9I,4,172
6304,What is your all-time favourite dessert?,food,SG-BOZULXCSAL9I,3,172
6305,Your favourite way to exercise,Lifestyle,SG-BOZULXCSAL9I,4,172
6306,Why do you play the polling game?,Others,SG-BOZULXCSAL9I,1,172
6307,Favourite football team,Sports,SG-BOZUMB8COHQH,3,172
6308,Go-to browser,Technology,SG-BOZUMB8COHQH,2,172
6309,Must-try Food Spots in Jewel Changi Airport,Food,SG-BOZUMB8COHQH,2,172
6310,My Go-to Prata,Food,SG-BOZUMB8COHQH,1,172
6311,Favourite KPOP group,Music; Entertainment,SG-BOZUMB8COHQH,3,172
6312,"Choose ONE favourite (It's tough, we know...)",Entertainment,SG-BOZUMB8COHQH,1,172
6313,What's your favourite childhood game?,Childhood; Entertainment,SG-BOZUMB8COHQH,1,172
6314,Which fried chicken is the best?,Food,SG-BOZUMB8COHQH,2,172
6315,Best drink to order at the hawker centre,Food,SG-BOZUMB8COHQH,1,172
6316,"Favorite Lifestyle \quickie\""""",Lifestyle,SG-BOZUMB8COHQH,1,172
6317,"Favorite Lifestyle \quickie\""""",Lifestyle,SG-BOZUMB8COHQH,1,172
6318,What's your favorite cheese tart?,Food,SG-BOZUMB8COHQH,1,172
6319,What will you do at Geylang Serai Ramadhan Bazaar?,Singapore,SG-BOZUMB8COHQH,1,172
6320,Which side are you on?,Singapore,SG-BOZUMB8COHQH,2,172
6321,What is your favourite flavour of potato chips?,Food,SG-BOZUMB8COHQH,1,172
6322,Favourite all time Avenger?,Movie; Entertainment,SG-BOZUMB8COHQH,3,172
6323,What is your favourite carbonated drink?,Food,SG-BOZUMB8COHQH,3,172
6324,All-time favourite game,Entertainment,SG-BOZUMB8COHQH,3,172
6325,Best Jack Neo Movie,Movie; Entertainment,SG-BOZUMB8COHQH,1,172
6326,Which series did you love most as a child?,Childhood,SG-BOZUMB8COHQH,3,172
6327,Best pizza flavour ever,Food,SG-BOZUMB8COHQH,1,172
6328,Who do you ship in Game of Thrones?,Entertainment,SG-BOZUMB8COHQH,2,172
6329,Best coffee in Singapore?,Food,SG-BOZUMB8COHQH,1,172
6330,Most popular Disney character?,Entertainment,SG-BOZUMB8COHQH,1,172
6331,Favourite spread for your toast,Food,SG-BOZUMB8COHQH,2,172
6332,Favourite Bubble Tea Brand,Food,SG-BOZUMB8COHQH,1,172
6333,What kind of gamer are you?,Entertainment,SG-BOZUMB8COHQH,1,172
6334,Must-try Geylang Bazaar food this year,Food,SG-BOZUMB8COHQH,4,172
6335,Who Can Claim the Iron Throne on Game of Thrones?,Entertainment,SG-BOZUMB8COHQH,3,172
6336,Favourite first gen starter Pokémon?,Entertainment,SG-BOZUMB8COHQH,3,172
6337,Ideal holiday activity,Lifestyle,SG-BOZUMB8COHQH,1,172
6338,Favourite vegetable,Food,SG-BOZUMB8COHQH,1,172
6339,Which is your favourite furniture store?,Lifestyle,SG-BOZUMB8COHQH,1,172
6340,Best level of spice to enjoy your mala,Food,SG-BOZUMB8COHQH,2,172
6341,What do you do when you're hungry?,Food,SG-BOZUMB8COHQH,3,172
6342,Best shopping centre,Lifestyle,SG-BOZUMB8COHQH,2,172
6343,What do you do on a night out?,Lifestyle,SG-BOZUMB8COHQH,2,172
6344,Which social media platform do you use the most?,Technology; Entertainement,SG-BOZUMB8COHQH,1,172
6345,Favourite kind of Tea,Food,SG-BOZUMB8COHQH,1,172
6346,What do you think is uniquely Singapore?,Singapore,SG-BOZUMB8COHQH,3,172
6347,Which is your favourite mobile app?,Technology,SG-BOZUMB8COHQH,2,172
6348,Favourite Game of Thrones Character,Entertainment,SG-BOZUMB8COHQH,3,172
6349,Best smartphone camera,Technology,SG-BOZUMB8COHQH,1,172
6350,Which Singlish word is most commonly used?,Singapore,SG-BOZUMB8COHQH,1,172
6351,Most enjoyable phase in life,Lifestyle,SG-BOZUMB8COHQH,2,172
6352,Best Mala in Singapore,Food,SG-BOZUMB8COHQH,4,172
6353,Favourite Comedy Show,Entertainment,SG-BOZUMB8COHQH,1,172
6354,Favourite Fast Food,Food,SG-BOZUMB8COHQH,1,172
6355,Best Starbucks to study/work at,Lifestyle,SG-BOZUMB8COHQH,4,172
6356,Which is the best MRT line in Singapore?,Singapore,SG-BOZUMB8COHQH,4,172
6357,Best kind of breakfast,Food,SG-BOZUMB8COHQH,3,172
6358,Favourite local Youtuber,Entertainment,SG-BOZUMB8COHQH,4,172
6359,Favourite childhood show,Childhood,SG-BOZUMB8COHQH,1,172
6360,Which is your favourite supermarket?,Lifestyle,SG-BOZUMB8COHQH,3,172
6361,Which subject did you enjoy most in primary school?,Childhood,SG-BOZUMB8COHQH,3,172
6362,Who is the best singer?,Music; Entertainment,SG-BOZUMB8COHQH,1,172
6363,Favourite Durian,Food,SG-BOZUMB8COHQH,1,172
6364,The musical you're dying to watch,Music; Entertainment,SG-BOZUMB8COHQH,1,172
6365,Best toast in Singpaore,Food,SG-BOZUMB8COHQH,3,172
6366,Which is the best Singapore bank?,Singapore,SG-BOZUMB8COHQH,1,172
6367,Go-to Starbucks drink,Food,SG-BOZUMB8COHQH,3,172
6368,Singapore's most iconic celebrity,Music,SG-BOZUMB8COHQH,3,172
6369,Which is your favourite FRIENDS character?,Entertainment,SG-BOZUMB8COHQH,1,172
6370,What is your favourite cereal?,Food,SG-BOZUMB8COHQH,1,172
6371,Best kind of potato,Food,SG-BOZUMB8COHQH,1,172
6372,Which is your favourite childhood snack?,"Childhood, Food",SG-BOZUMB8COHQH,3,172
6373,Favourite Pokemon,Entertainment,SG-BOZUMB8COHQH,1,172
6374,Ideal date,Lifestyle,SG-BOZUMB8COHQH,3,172
6375,Best Dimsum Dish,Food,SG-BOZUMB8COHQH,1,172
6376,Which is your favourite childhood internet game?,Childhood; Entertainment,SG-BOZUMB8COHQH,1,172
6377,Most underrated Marvel character,Movie; Entertainment,SG-BOZUMB8COHQH,1,172
6378,Favourite Sports Shoes Brand,Sports,SG-BOZUMB8COHQH,3,172
6379,Favourite Netflix original show,Entertainment,SG-BOZUMB8COHQH,4,172
6380,Who is your favourite DJ?,Music; Entertainment,SG-BOZUMB8COHQH,3,172
6381,Hogwart's Best House,Entertainment; Movies,SG-BOZUMB8COHQH,1,172
6382,Most Basic Shoe,Sports,SG-BOZUMB8COHQH,3,172
6383,Favourite Supper Spot,Food,SG-BOZUMB8COHQH,1,172
6384,Which is your favourite 2000s Nickelodeon show?,Childhood; Entertainment,SG-BOZUMB8COHQH,1,172
6385,Best thing about being a student,Childhood; Singapore,SG-BOZUMB8COHQH,3,172
6386,Favourite Premier League Team,Sports,SG-BOZUMB8COHQH,4,172
6387,The most annoying thing in Singapore,Singapore,SG-BOZUMB8COHQH,3,172
6388,Favourite Mediacorp Artiste,Entertainment,SG-BOZUMB8COHQH,3,172
6389,Favourite Ice Cream Brand,Food,SG-BOZUMB8COHQH,1,172
6390,First thing you do when you get home,Lifestyle,SG-BOZUMB8COHQH,1,172
6391,Your Fave Disney Channel Show,Entertainment,SG-BOZUMB8COHQH,1,172
6392,Best English Radio Station,Music; Entertainment,SG-BOZUMB8COHQH,2,172
6393,Fave Place to Shop Online,Entertainment,SG-BOZUMB8COHQH,3,172
6394,Ultimate Powerpuff Girls Villain,Entertainment,SG-BOZUMB8COHQH,1,172
6395,Favourite Aladdin Character,Entertainment; Movies,SG-BOZUMB8COHQH,4,172
6396,Best Pasar Malam Food,Food,SG-BOZUMB8COHQH,3,172
6397,Favourite Movie Genre,Movie; Entertainment,SG-BOZUMB8COHQH,1,172
6398,Your favourite Looney Toones character,Entertainment,SG-BOZUMB8COHQH,2,172
6399,Queen of Pop Music,Music; Entertainment,SG-BOZUMB8COHQH,3,172
6400,Your go-to Sushi Chain,Food,SG-BOZUMB8COHQH,1,172
6401,Favourite HIMYM Character,Entertainment,SG-BOZUMB8COHQH,4,172
6402,Favourite Chocolate Snack,Food,SG-BOZUMB8COHQH,3,172
6403,Your must-have makeup product,Lifestyle,SG-BOZUMB8COHQH,2,172
6404,Your choice of hawker food,Food,SG-BOZUMB8COHQH,3,172
6405,Which is the grossest veggie?,Food,SG-BOZUMB8COHQH,4,172
6406,How often do you watch a movie in the cinema?,Movie; Entertainment,SG-BOZUMB8COHQH,2,172
6407,The most important thing about a cinema is...,Movie,SG-BOZUMB8COHQH,3,172
6408,Best childhood video game,Childhood,SG-BOZUMB8COHQH,1,172
6409,Favourite country to visit in Asia,Lifestyle,SG-BOZUMB8COHQH,3,172
6410,Favourite meal of the day,Food,SG-BOZUMB8COHQH,3,172
